ID,name,gwp,declared_unit,category
ec3k8e8t,Mix 758620,413 kgCO2e,1 m3,Shotcrete
ec3jb9qt,Mix 758620,455 kgCO2e,1 m3,Shotcrete
ec34cng4,Mix 758620,459 kgCO2e,1 m3,Shotcrete
ec3d0jxz,Mix 758620,455 kgCO2e,1 m3,Shotcrete
ec32b470,Mix 758620,455 kgCO2e,1 m3,Shotcrete
ec3j8t3q,Mix 758620,414 kgCO2e,1 m3,Shotcrete
ec381cq4,Mix 758630,396 kgCO2e,1 m3,Shotcrete
ec3ee3uk,Mix 758630,395 kgCO2e,1 m3,Shotcrete
ec36645g,Mix 758630,410 kgCO2e,1 m3,Shotcrete
ec3jpfds,Mix 758630,398 kgCO2e,1 m3,Shotcrete
ec351k57,Mix 7586M,437 kgCO2e,1 m3,Shotcrete
ec3e93m4,Mix 7586M,482 kgCO2e,1 m3,Shotcrete
ec34bbtr,Mix 7586M,436 kgCO2e,1 m3,Shotcrete
ec3cz8kb,Mix 7586M,478 kgCO2e,1 m3,Shotcrete
ec3243a5,Mix 7586M,479 kgCO2e,1 m3,Shotcrete
ec3rq0uu,Mix 7586M,479 kgCO2e,1 m3,Shotcrete
ec34n31f,Mix 7586M2,478 kgCO2e,1 m3,Shotcrete
ec3tqnej,Mix 7586M2,478 kgCO2e,1 m3,Shotcrete
ec3grf8h,Mix 7586M2,478 kgCO2e,1 m3,Shotcrete
ec31e31f,Mix 7586SE,551 kgCO2e,1 m3,Shotcrete
ec3tgfhz,Mix 7586SE,551 kgCO2e,1 m3,Shotcrete
ec30c17g,Mix 7586SE,551 kgCO2e,1 m3,Shotcrete
ec36rt46,Mix 7586SV,479 kgCO2e,1 m3,Shotcrete
ec3ah3xb,Mix 7586SV,464 kgCO2e,1 m3,Shotcrete
ec3euanb,Mix 7586SV,463 kgCO2e,1 m3,Shotcrete
ec3kmnjj,Mix 7586V,477 kgCO2e,1 m3,Shotcrete
ec3rcp2n,Mix 7586V,462 kgCO2e,1 m3,Shotcrete
ec3p6nd6,Mix 7586V,462 kgCO2e,1 m3,Shotcrete
ec319ut4,Mix 7586V,434 kgCO2e,1 m3,Shotcrete
ec3g4dhz,Mix 7586V,466 kgCO2e,1 m3,Shotcrete
ec3da8ab,Mix 7586V,433 kgCO2e,1 m3,Shotcrete
ec34b0y0,Mix 7586VX,305 kgCO2e,1 m3,Shotcrete
ec3qj6ju,Mix 7586VX,345 kgCO2e,1 m3,Shotcrete
ec3g09sz,Mix 7586VX,345 kgCO2e,1 m3,Shotcrete
ec35y8n3,Mix 7586VX,360 kgCO2e,1 m3,Shotcrete
ec3dxdaw,Mix 7586VX,309 kgCO2e,1 m3,Shotcrete
ec37pusu,Mix 7586VX,348 kgCO2e,1 m3,Shotcrete
ec3314pn,Mix 7586VX,292 kgCO2e,1 m3,Shotcrete
ec3dqp9w,Mix 7586VX,310 kgCO2e,1 m3,Shotcrete
ec38herr,Mix 7586XF,295 kgCO2e,1 m3,Shotcrete
ec38xqh0,Mix 7586XF,297 kgCO2e,1 m3,Shotcrete
ec3q3uqj,Mix 7586XF,309 kgCO2e,1 m3,Shotcrete
ec366gfp,Mix 7586XF,293 kgCO2e,1 m3,Shotcrete
ec3rkwch,Mix 8086,503 kgCO2e,1 m3,Shotcrete
ec33t5b2,Mix 8086,462 kgCO2e,1 m3,Shotcrete
ec3q3c5z,Mix 8086,455 kgCO2e,1 m3,Shotcrete
ec3667gt,Mix 8086,503 kgCO2e,1 m3,Shotcrete
ec3r39g2,Mix 8086,507 kgCO2e,1 m3,Shotcrete
ec3hz2uy,Mix 8086,454 kgCO2e,1 m3,Shotcrete
ec3newcj,Mix 8086,503 kgCO2e,1 m3,Shotcrete
ec302b3h,Mix 8086,462 kgCO2e,1 m3,Shotcrete
ec3mwf36,Mix 808620,483 kgCO2e,1 m3,Shotcrete
ec3un69n,Mix 808620,478 kgCO2e,1 m3,Shotcrete
ec3eu346,Mix 808620,478 kgCO2e,1 m3,Shotcrete
ec3a4nfw,Mix 808620,478 kgCO2e,1 m3,Shotcrete
ec37rryj,Mix 80865,579 kgCO2e,1 m3,Shotcrete
ec3kms3w,Mix 80865,579 kgCO2e,1 m3,Shotcrete
ec3jabwb,Mix 80865,579 kgCO2e,1 m3,Shotcrete
ec3g1t7d,Mix 8086V,489 kgCO2e,1 m3,Shotcrete
ec38yzjy,Mix 8086V,494 kgCO2e,1 m3,Shotcrete
ec3jgk6t,Mix 8086V,491 kgCO2e,1 m3,Shotcrete
ec3jp3se,Mix 8086V,507 kgCO2e,1 m3,Shotcrete
ec3qj1zy,Mix 8086VS,460 kgCO2e,1 m3,Shotcrete
ec3zhndu,Mix 8086VS,490 kgCO2e,1 m3,Shotcrete
ec3a74fn,Mix 8086VS,489 kgCO2e,1 m3,Shotcrete
ec3n9r4f,Mix 8086VS,492 kgCO2e,1 m3,Shotcrete
ec37tnrw,Mix 8086VS,461 kgCO2e,1 m3,Shotcrete
ec35kxdh,Mix 8086VS,506 kgCO2e,1 m3,Shotcrete
ec34gt6z,Mix 8086VX,327 kgCO2e,1 m3,Shotcrete
ec3nsnrs,Mix 8086VX,310 kgCO2e,1 m3,Shotcrete
ec3w02zs,Mix 8086VX,363 kgCO2e,1 m3,Shotcrete
ec3pk7rj,Mix 8086VX,363 kgCO2e,1 m3,Shotcrete
ec3m4azq,Mix 8086VX,379 kgCO2e,1 m3,Shotcrete
ec34wb5w,Mix 8086VX,366 kgCO2e,1 m3,Shotcrete
ec30w5ct,Mix 9086,638 kgCO2e,1 m3,Shotcrete
ec3hd0we,Mix 9086,591 kgCO2e,1 m3,Shotcrete
ec35wfs0,Mix 9086,638 kgCO2e,1 m3,Shotcrete
ec32rnej,Mix 9086,638 kgCO2e,1 m3,Shotcrete
ec31zkkq,Mix 9086,643 kgCO2e,1 m3,Shotcrete
ec3rsct8,Mix 9086VX,396 kgCO2e,1 m3,Shotcrete
ec3uwa7g,Mix 9086VX,362 kgCO2e,1 m3,Shotcrete
ec3gej5q,Mix 9086VX,411 kgCO2e,1 m3,Shotcrete
ec3qu2j1,Mix 9086VX,396 kgCO2e,1 m3,Shotcrete
ec33nggn,Mix 9086VX,364 kgCO2e,1 m3,Shotcrete
ec3e3kme,Mix DS1118EA,378 kgCO2e,1 m3,Shotcrete
ec393anf,Mix DS1118EA,380 kgCO2e,1 m3,Shotcrete
ec34h60w,Mix DS1118EA,417 kgCO2e,1 m3,Shotcrete
ec3f4bjd,Mix DS1118EA,388 kgCO2e,1 m3,Shotcrete
ec31hbh8,Mix DS1118EA,417 kgCO2e,1 m3,Shotcrete
ec3fhs9t,Mix DS1118EA,388 kgCO2e,1 m3,Shotcrete
ec3pu11q,Mix DS1118EA,364 kgCO2e,1 m3,Shotcrete
ec39yrz2,Mix DS1118EA,388 kgCO2e,1 m3,Shotcrete
ec3cqw4x,Mix DS1118EA,388 kgCO2e,1 m3,Shotcrete
ec344png,Mix DS1118EA,416 kgCO2e,1 m3,Shotcrete
ec3km6pd,Mix DS1118EA,417 kgCO2e,1 m3,Shotcrete
ec35w3fg,Mix DS1118EA,372 kgCO2e,1 m3,Shotcrete
ec3kx1bt,Mix DS1118EA,381 kgCO2e,1 m3,Shotcrete
ec3me3zq,Mix DSB118ZC,351 kgCO2e,1 m3,Shotcrete
ec3fmg73,Mix DSB118ZC,324 kgCO2e,1 m3,Shotcrete
ec3hsjc9,Mix DSB118ZC,313 kgCO2e,1 m3,Shotcrete
ec3jd5k2,Mix DSB118ZC,316 kgCO2e,1 m3,Shotcrete
ec382t4r,Mix DSB118ZC,300 kgCO2e,1 m3,Shotcrete
ec3bpyk5,Mix DSB118ZC,324 kgCO2e,1 m3,Shotcrete
ec3taxt5,Mix DSB118ZC,308 kgCO2e,1 m3,Shotcrete
ec3rpfwt,Mix DSB118ZC,324 kgCO2e,1 m3,Shotcrete
ec3aszt0,Mix DSB118ZC,351 kgCO2e,1 m3,Shotcrete
ec3ek14z,Mix DSB118ZC,324 kgCO2e,1 m3,Shotcrete
ec35fwy7,Mix DSB118ZC,317 kgCO2e,1 m3,Shotcrete
ec3ky73k,Mix DSB118ZC,366 kgCO2e,1 m3,Shotcrete
ec3xranj,Mix DSB118ZC,354 kgCO2e,1 m3,Shotcrete
ec3g7nx8,Mix R30P18P1,345 kgCO2e,1 m3,Shotcrete
ec323qbc,Mix R30P18P1,360 kgCO2e,1 m3,Shotcrete
ec3u4zgj,Mix R30P18P1,348 kgCO2e,1 m3,Shotcrete
ec3nc1ck,Mix R30P18P1,317 kgCO2e,1 m3,Shotcrete
ec33kman,Mix R30P18P1,292 kgCO2e,1 m3,Shotcrete
ec3zjyke,Mix R30P18P1,311 kgCO2e,1 m3,Shotcrete
ec31fwut,Mix R30P18P1,305 kgCO2e,1 m3,Shotcrete
ec31z1dy,Mix R30P18P1,317 kgCO2e,1 m3,Shotcrete
ec36baen,Mix R30P18P1,316 kgCO2e,1 m3,Shotcrete
ec3aazpb,Mix R30P18P1,344 kgCO2e,1 m3,Shotcrete
ec3kqa53,Mix R30P18P1,309 kgCO2e,1 m3,Shotcrete
ec3xdfsk,Mix R30P18P1,301 kgCO2e,1 m3,Shotcrete
ec30m89s,Mix R30P18P1,316 kgCO2e,1 m3,Shotcrete
ec3tkt3k,Mix R40P18P1,336 kgCO2e,1 m3,Shotcrete
ec3ndw5s,Mix R40P18P1,326 kgCO2e,1 m3,Shotcrete
ec3astpg,Mix R40P18P1,337 kgCO2e,1 m3,Shotcrete
ec31zn04,Mix R40P18P1,364 kgCO2e,1 m3,Shotcrete
ec3zf4u7,Mix R40P18P1,321 kgCO2e,1 m3,Shotcrete
ec3p73j4,Mix R40P18P1,336 kgCO2e,1 m3,Shotcrete
ec3pey9y,Mix R40P18P1,337 kgCO2e,1 m3,Shotcrete
ec387r9t,Mix R40P18P1,331 kgCO2e,1 m3,Shotcrete
ec3x9f3p,Mix R40P18P1,366 kgCO2e,1 m3,Shotcrete
ec328nez,Mix R40P18P1,328 kgCO2e,1 m3,Shotcrete
ec3tez58,Mix R40P18P1,364 kgCO2e,1 m3,Shotcrete
ec3c4awa,Mix R40P18P1,380 kgCO2e,1 m3,Shotcrete
ec38p1e1,Mix R40P18P1,312 kgCO2e,1 m3,Shotcrete
ec32k6kd,Mix R50P18P1,400 kgCO2e,1 m3,Shotcrete
ec3rebqf,Mix R50P18P1,358 kgCO2e,1 m3,Shotcrete
ec36urza,Mix R50P18P1,400 kgCO2e,1 m3,Shotcrete
ec322xtc,Mix R50P18P1,366 kgCO2e,1 m3,Shotcrete
ec3f92dp,Mix R50P18P1,373 kgCO2e,1 m3,Shotcrete
ec3bcjkc,Mix R50P18P1,401 kgCO2e,1 m3,Shotcrete
ec35y6k3,Mix R50P18P1,373 kgCO2e,1 m3,Shotcrete
ec3f7k6j,Mix R50P18P1,373 kgCO2e,1 m3,Shotcrete
ec3c10zy,Mix R50P18P1,373 kgCO2e,1 m3,Shotcrete
ec3xgtz2,Mix R50P18P1,363 kgCO2e,1 m3,Shotcrete
ec3q0s09,Mix R50P18P1,351 kgCO2e,1 m3,Shotcrete
ec3jmj1e,Mix R50P18P1,370 kgCO2e,1 m3,Shotcrete
ec3bgah1,Mix R50P18P1,416 kgCO2e,1 m3,Shotcrete
ec34msg4,Mix R60P12C1,465 kgCO2e,1 m3,Shotcrete
ec33udr6,Mix R60P12C1,462 kgCO2e,1 m3,Shotcrete
ec3qtb1g,Mix R60P12C1,445 kgCO2e,1 m3,Shotcrete
ec3rcf2m,Mix R60P12C1,465 kgCO2e,1 m3,Shotcrete
ec3wd9f5,Mix R60P12C1,462 kgCO2e,1 m3,Shotcrete
ec3dqpff,Mix R60P12C1,453 kgCO2e,1 m3,Shotcrete
ec3bk4c8,Mix R60P12C1,506 kgCO2e,1 m3,Shotcrete
ec3c5sz8,Mix R60P18C1,503 kgCO2e,1 m3,Shotcrete
ec3yt3am,Mix R60P18C1,469 kgCO2e,1 m3,Shotcrete
ec385fbd,Mix R60P18P1,391 kgCO2e,1 m3,Shotcrete
ec3xhgsg,Mix R60P18P1,454 kgCO2e,1 m3,Shotcrete
ec391bm6,Mix R60P18P1,412 kgCO2e,1 m3,Shotcrete
ec3df8sf,Mix R60P18P1,397 kgCO2e,1 m3,Shotcrete
ec37gzp6,Mix R60P18P1,397 kgCO2e,1 m3,Shotcrete
ec3u0ssz,Mix R60P18P1,438 kgCO2e,1 m3,Shotcrete
ec31hry0,Mix R60P18P1,436 kgCO2e,1 m3,Shotcrete
ec3ywg6q,Mix R60P18P1,405 kgCO2e,1 m3,Shotcrete
ec3y9aru,Mix R60P18P1,410 kgCO2e,1 m3,Shotcrete
ec3kye55,Mix R60P18P1,436 kgCO2e,1 m3,Shotcrete
ec3xa41d,Mix R60P18P1,403 kgCO2e,1 m3,Shotcrete
ec3ubchf,Mix R60P18P1,412 kgCO2e,1 m3,Shotcrete
ec32718t,Mix R60P18P1,412 kgCO2e,1 m3,Shotcrete
ec3ym81f,Mix R60P18P1,412 kgCO2e,1 m3,Shotcrete
ec38n75y,Mix R65P12C1,485 kgCO2e,1 m3,Shotcrete
ec3hbc0x,Mix R65P12C1,474 kgCO2e,1 m3,Shotcrete
ec3xjhaf,Mix R65P12C1,465 kgCO2e,1 m3,Shotcrete
ec3a3w4c,Mix R70112C1,478 kgCO2e,1 m3,Shotcrete
ec3upukr,Mix R70112C1,430 kgCO2e,1 m3,Shotcrete
ec3asrru,Mix R70112C1,478 kgCO2e,1 m3,Shotcrete
ec31k58d,Mix R70112C1,483 kgCO2e,1 m3,Shotcrete
ec3z6bnh,Mix R70112C1,437 kgCO2e,1 m3,Shotcrete
ec3e0qfg,Mix R70112C1,478 kgCO2e,1 m3,Shotcrete
ec3cb7fy,Mix R70112C1,420 kgCO2e,1 m3,Shotcrete
ec30pbtp,Mix R70112C1,437 kgCO2e,1 m3,Shotcrete
ec3ezw7y,Mix R70112C1,440 kgCO2e,1 m3,Shotcrete
ec3zam72,Mix R70112C1,440 kgCO2e,1 m3,Shotcrete
ec3ackrx,Mix R70138C1,412 kgCO2e,1 m3,Shotcrete
ec3gra0h,Mix R70138C1,436 kgCO2e,1 m3,Shotcrete
ec36fd8r,Mix R70138C1,437 kgCO2e,1 m3,Shotcrete
ec352738,Mix R70138C1,425 kgCO2e,1 m3,Shotcrete
ec3j6smy,Mix R70138C1,463 kgCO2e,1 m3,Shotcrete
ec39b4ka,Mix R70138C1,437 kgCO2e,1 m3,Shotcrete
ec3r0x9d,Mix R70138C1,467 kgCO2e,1 m3,Shotcrete
ec3p0kx4,Mix R70138C1,431 kgCO2e,1 m3,Shotcrete
ec3581em,Mix R70138C1,463 kgCO2e,1 m3,Shotcrete
ec3pmr1x,Mix R70138C1,479 kgCO2e,1 m3,Shotcrete
ec3fz805,Mix R70138C1,421 kgCO2e,1 m3,Shotcrete
ec39mt64,Mix R70138C1,436 kgCO2e,1 m3,Shotcrete
ec3fq5w3,Mix R70138C1,427 kgCO2e,1 m3,Shotcrete
ec34pa5s,Mix R70238W3,347 kgCO2e,1 m3,Shotcrete
ec30k81s,Mix R70238W3,332 kgCO2e,1 m3,Shotcrete
ec3rpght,Mix R70238W3,295 kgCO2e,1 m3,Shotcrete
ec3rjef5,Mix R70238W3,335 kgCO2e,1 m3,Shotcrete
ec3dbkch,Mix R70238W3,287 kgCO2e,1 m3,Shotcrete
ec3b0pkt,Mix R70238W3,332 kgCO2e,1 m3,Shotcrete
ec3g50re,Mix R70P18P1,466 kgCO2e,1 m3,Shotcrete
ec30e39s,Mix R70P18P1,481 kgCO2e,1 m3,Shotcrete
ec309mf5,Mix R71P18P1,477 kgCO2e,1 m3,Shotcrete
ec3wf2ww,Mix R71P18P1,482 kgCO2e,1 m3,Shotcrete
ec3dwynw,Mix R751LBE7,439 kgCO2e,1 m3,Shotcrete
ec3upykg,Mix R751LBE7,395 kgCO2e,1 m3,Shotcrete
ec3uy56t,Mix R751LBE7,393 kgCO2e,1 m3,Shotcrete
ec3ccdaa,Mix R751LBE7,405 kgCO2e,1 m3,Shotcrete
ec392gz3,Mix R751LBE7,439 kgCO2e,1 m3,Shotcrete
ec3ae51g,Mix R751LBE7,439 kgCO2e,1 m3,Shotcrete
ec3km7xf,Mix R751LBE7,394 kgCO2e,1 m3,Shotcrete
ec3buw2u,Mix R751LBE7,409 kgCO2e,1 m3,Shotcrete
ec3u80tw,Mix R751LBE7,402 kgCO2e,1 m3,Shotcrete
ec32k2c8,Mix R751LBE7,393 kgCO2e,1 m3,Shotcrete
ec3dgbnt,Mix R751LBE7,438 kgCO2e,1 m3,Shotcrete
ec3473hc,Mix R80112C1,487 kgCO2e,1 m3,Shotcrete
ec3p4bx7,Mix R80112C1,490 kgCO2e,1 m3,Shotcrete
ec39sbd7,Mix R80112C1,470 kgCO2e,1 m3,Shotcrete
ec33x72f,Mix R80112C1,490 kgCO2e,1 m3,Shotcrete
ec3kf49e,Mix R80112C1,529 kgCO2e,1 m3,Shotcrete
ec34uwst,Mix R80112C1,533 kgCO2e,1 m3,Shotcrete
ec3bw8ag,Mix R80112C1,529 kgCO2e,1 m3,Shotcrete
ec3a27wz,Mix R80112C1,529 kgCO2e,1 m3,Shotcrete
ec3jzyjc,Mix R80112C1,487 kgCO2e,1 m3,Shotcrete
ec3ndb32,Mix R80138C1,511 kgCO2e,1 m3,Shotcrete
ec3u0t26,Mix R80138C1,484 kgCO2e,1 m3,Shotcrete
ec36tys9,Mix R80138C1,481 kgCO2e,1 m3,Shotcrete
ec3yfff5,Mix R80138C1,485 kgCO2e,1 m3,Shotcrete
ec395gar,Mix R80138C1,512 kgCO2e,1 m3,Shotcrete
ec3bc6t8,Mix R80138C1,527 kgCO2e,1 m3,Shotcrete
ec34qbus,Mix R80138C1,484 kgCO2e,1 m3,Shotcrete
ec377gje,Mix R80138C1,485 kgCO2e,1 m3,Shotcrete
ec3nwc0f,Mix R80138C1,462 kgCO2e,1 m3,Shotcrete
ec3cy95c,Mix R80138C1,476 kgCO2e,1 m3,Shotcrete
ec35c8us,Mix R80138C1,511 kgCO2e,1 m3,Shotcrete
ec32quuf,Mix R80138C1,474 kgCO2e,1 m3,Shotcrete
ec3qweh3,Mix R80138C1,470 kgCO2e,1 m3,Shotcrete
ec3ap9pb,Mix R89138C1,536 kgCO2e,1 m3,Shotcrete
ec322dhw,Mix R89138C1,527 kgCO2e,1 m3,Shotcrete
ec3648zx,Mix R89138C1,562 kgCO2e,1 m3,Shotcrete
ec3ben1p,Mix R89138C1,528 kgCO2e,1 m3,Shotcrete
ec3ap2p3,Mix R89138C1,579 kgCO2e,1 m3,Shotcrete
ec38htka,Mix R89138C1,522 kgCO2e,1 m3,Shotcrete
ec38jx47,Mix R89138C1,532 kgCO2e,1 m3,Shotcrete
ec3myhur,Mix R89138C1,563 kgCO2e,1 m3,Shotcrete
ec34m7zf,Mix R89138C1,558 kgCO2e,1 m3,Shotcrete
ec3ug22s,Mix R89138C1,515 kgCO2e,1 m3,Shotcrete
ec3us2m2,Mix R89138C1,536 kgCO2e,1 m3,Shotcrete
ec3505dj,Mix R89138C1,537 kgCO2e,1 m3,Shotcrete
ec3cb1k4,Mix R89138C1,537 kgCO2e,1 m3,Shotcrete
ec3ss6eq,Mix R95112D1,579 kgCO2e,1 m3,Shotcrete
ec3m7kzc,Mix R95112D1,579 kgCO2e,1 m3,Shotcrete
ec3s5a5e,Mix R95112D1,539 kgCO2e,1 m3,Shotcrete
ec3kasxq,Mix R95112D1,539 kgCO2e,1 m3,Shotcrete
ec3wmztd,Mix R95112D1,582 kgCO2e,1 m3,Shotcrete
ec30xaya,Mix R95112D1,579 kgCO2e,1 m3,Shotcrete
ec3r775f,O70D25007,483 kgCO2e,1 m3,Shotcrete
ec3uds3p,O70D25007,481 kgCO2e,1 m3,Shotcrete
ec3wc96w,O70D25007,482 kgCO2e,1 m3,Shotcrete
ec3fdrgt,O70D25007,481 kgCO2e,1 m3,Shotcrete
ec3sxxc4,O70D25007,483 kgCO2e,1 m3,Shotcrete
ec38tse0,O70D25007,492 kgCO2e,1 m3,Shotcrete
ec35rg63,O73E25007U,500 kgCO2e,1 m3,Shotcrete
ec3w8u3y,O75D244F7,433 kgCO2e,1 m3,Shotcrete
ec3dctpp,O75D244F7,421 kgCO2e,1 m3,Shotcrete
ec3wx0zt,O75D244F7,421 kgCO2e,1 m3,Shotcrete
ec3g52xf,O75D244F7,423 kgCO2e,1 m3,Shotcrete
ec3z2c9t,O75D244F71,426 kgCO2e,1 m3,Shotcrete
ec3xkapm,O75D244F75,424 kgCO2e,1 m3,Shotcrete
ec3840j5,O75D244F77,433 kgCO2e,1 m3,Shotcrete
ec33c0r9,O75D244F77,424 kgCO2e,1 m3,Shotcrete
ec3wxcb6,O75D244F77,422 kgCO2e,1 m3,Shotcrete
ec3ew9tj,O75D244F77,422 kgCO2e,1 m3,Shotcrete
ec3j6nef,O75D244F78,424 kgCO2e,1 m3,Shotcrete
ec386h5p,O75D244F78,422 kgCO2e,1 m3,Shotcrete
ec37f17h,O75D244F78,422 kgCO2e,1 m3,Shotcrete
ec3ngmrm,O75D244F78,433 kgCO2e,1 m3,Shotcrete
ec35n8j8,O75D248U7,521 kgCO2e,1 m3,Shotcrete
ec38zke0,O77D244076,527 kgCO2e,1 m3,Shotcrete
ec3wtx8e,O78D24507,531 kgCO2e,1 m3,Shotcrete
ec3zha4t,O78D24507,529 kgCO2e,1 m3,Shotcrete
ec33uf9x,O78D245075,533 kgCO2e,1 m3,Shotcrete
ec3x3u3u,O82D240T75,368.8996148 kgCO2e,1 m^3,Shotcrete
ec3s850p,O83D240T7,419 kgCO2e,1 m3,Shotcrete
ec3kemp1,O83D240T75,421 kgCO2e,1 m3,Shotcrete
ec3mw1f8,O83D240T77,419 kgCO2e,1 m3,Shotcrete
ec3urm3x,O90D238L7,490.2175587 kgCO2e,1 m^3,Shotcrete
ec3h6rc8,OR8KSC1,585.4047548 kgCO2e,1 m^3,Shotcrete
ec3mnn7a,R30P18P1,336 kgCO2e,1 m3,Shotcrete
ec3ksztk,R30P18P1,333 kgCO2e,1 m3,Shotcrete
ec3bjsbs,R30P18P1,333 kgCO2e,1 m3,Shotcrete
ec361m3p,R30P18P1,334 kgCO2e,1 m3,Shotcrete
ec3n0k3p,R30P18P1,348 kgCO2e,1 m3,Shotcrete
ec36g77p,R30P18P1,337 kgCO2e,1 m3,Shotcrete
ec3r2r4a,R30P18P1,336 kgCO2e,1 m3,Shotcrete
ec37y2rf,R30P18P1,315 kgCO2e,1 m3,Shotcrete
ec3eqrax,R30P18P1,361 kgCO2e,1 m3,Shotcrete
ec3a8rg0,R40P18C1,435 kgCO2e,1 m3,Shotcrete
ec340c3m,R40P18C1,431 kgCO2e,1 m3,Shotcrete
ec3wz0zq,R40P18C1,442 kgCO2e,1 m3,Shotcrete
ec3xatst,R40P18C1,428 kgCO2e,1 m3,Shotcrete
ec3g85h0,R40P18C1,436 kgCO2e,1 m3,Shotcrete
ec37qgts,R40P18C1,352.6657522 kgCO2e,1 m^3,Shotcrete
ec37sgjs,R40P18P1,356 kgCO2e,1 m3,Shotcrete
ec3hmkjg,R40P18P1,370 kgCO2e,1 m3,Shotcrete
ec34jae7,R40P18P1,336 kgCO2e,1 m3,Shotcrete
ec3x1tnp,R40P18P1,358 kgCO2e,1 m3,Shotcrete
ec3u5zpg,R40P18P1,320 kgCO2e,1 m3,Shotcrete
ec3xhaxq,R40P18P1,344 kgCO2e,1 m3,Shotcrete
ec3gamkc,R40P18P1,358 kgCO2e,1 m3,Shotcrete
ec318d1z,R40P18P1,316 kgCO2e,1 m3,Shotcrete
ec38849a,R50P18C1,445 kgCO2e,1 m3,Shotcrete
ec3c3pnd,R50P18C1,456 kgCO2e,1 m3,Shotcrete
ec3bcqfm,R50P18C1,497 kgCO2e,1 m3,Shotcrete
ec3f6sh2,R50P18C1,441 kgCO2e,1 m3,Shotcrete
ec392hhr,R50P18C1,450 kgCO2e,1 m3,Shotcrete
ec325zxd,R50P18P1,398 kgCO2e,1 m3,Shotcrete
ec3aseuy,R50P18P1,410 kgCO2e,1 m3,Shotcrete
ec3br5zw,R50P18P1,376 kgCO2e,1 m3,Shotcrete
ec3x8c7s,R50P18P1,387 kgCO2e,1 m3,Shotcrete
ec3gz366,R50P18P1,398 kgCO2e,1 m3,Shotcrete
ec3q0cfn,R50P18P1,450 kgCO2e,1 m3,Shotcrete
ec3xsmea,R50P18P1,399 kgCO2e,1 m3,Shotcrete
ec3tquc0,R50P18P1,375 kgCO2e,1 m3,Shotcrete
ec3pd3c9,R50P18P1,399 kgCO2e,1 m3,Shotcrete
ec3hhz9m,R60P112E1,491 kgCO2e,1 m3,Shotcrete
ec3rg5td,R60P112E1,476 kgCO2e,1 m3,Shotcrete
ec3eqajg,R60P112E1,493 kgCO2e,1 m3,Shotcrete
ec35q6qj,R60P112E1,484 kgCO2e,1 m3,Shotcrete
ec34q8ft,R60P12C1,457 kgCO2e,1 m3,Shotcrete
ec31qhd8,R60P12C1,456 kgCO2e,1 m3,Shotcrete
ec34gphf,R60P12C1,450 kgCO2e,1 m3,Shotcrete
ec3eg4ps,R60P12C1,479 kgCO2e,1 m3,Shotcrete
ec3shch5,R60P12C1,456 kgCO2e,1 m3,Shotcrete
ec3u0zzw,R60P18C1,523 kgCO2e,1 m3,Shotcrete
ec31jpux,R60P18E1,477 kgCO2e,1 m3,Shotcrete
ec3tbjw5,R60P18E1,499 kgCO2e,1 m3,Shotcrete
ec3tcsku,R60P18E1,494 kgCO2e,1 m3,Shotcrete
ec37n0sr,R60P18E1,539 kgCO2e,1 m3,Shotcrete
ec3s7w72,R60P18E1,491 kgCO2e,1 m3,Shotcrete
ec38t5wj,R60P18P1,438 kgCO2e,1 m3,Shotcrete
ec36qsjw,R60P18P1,441 kgCO2e,1 m3,Shotcrete
ec387g4u,R60P18P1,478 kgCO2e,1 m3,Shotcrete
ec3u6u0k,R60P18P1,441 kgCO2e,1 m3,Shotcrete
ec34dj6a,R60P18P1,434 kgCO2e,1 m3,Shotcrete
ec3cdxgx,R60P18P1,413 kgCO2e,1 m3,Shotcrete
ec3jf3cu,R60P18P1,442 kgCO2e,1 m3,Shotcrete
ec3p2w6c,R60P18P1,475 kgCO2e,1 m3,Shotcrete
ec3nda13,R60P18P1,435 kgCO2e,1 m3,Shotcrete
ec32trzr,R60P18P1,451 kgCO2e,1 m3,Shotcrete
ec35caq2,R60P18P1,435 kgCO2e,1 m3,Shotcrete
ec3gynt1,R65P12C1,485 kgCO2e,1 m3,Shotcrete
ec3afx8n,R65P12C1,496 kgCO2e,1 m3,Shotcrete
ec3sf7fu,R65P12C1,481 kgCO2e,1 m3,Shotcrete
ec3m64kx,R70100C1,439 kgCO2e,1 m3,Shotcrete
ec3a1g8q,R70100C1,430 kgCO2e,1 m3,Shotcrete
ec318d9p,R70100C1,433 kgCO2e,1 m3,Shotcrete
ec3a1s9h,R70100C1,435 kgCO2e,1 m3,Shotcrete
ec364798,R70112C1,422 kgCO2e,1 m3,Shotcrete
ec30mfwq,R70112C1,454 kgCO2e,1 m3,Shotcrete
ec3t5wek,R70112C1,432 kgCO2e,1 m3,Shotcrete
ec3kwyng,R70112C1,432 kgCO2e,1 m3,Shotcrete
ec3298zm,R70112C1,431 kgCO2e,1 m3,Shotcrete
ec3b0s03,R70112C1,431 kgCO2e,1 m3,Shotcrete
ec3j64nq,R70112C1,431 kgCO2e,1 m3,Shotcrete
ec387te1,R70112C1,434 kgCO2e,1 m3,Shotcrete
ec355nra,R70112E1,388 kgCO2e,1 m3,Shotcrete
ec34kuc7,R70118E1,393 kgCO2e,1 m3,Shotcrete
ec3k9b3d,R70118E1,384 kgCO2e,1 m3,Shotcrete
